所属项目,电压条件文件夹,电压条件,文件名,项目标记,正切换电压(V),负切换电压(V),数据点数
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00110_BL_L11.txt,正常,2.28,-0.93,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00110_BL_L12.txt,正常,2.55,-1.26,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00110_BL_L13.txt,正常,1.11,-2.16,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00110_BL_L14.txt,正常,2.25,-0.36,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00110_BL_L15.txt,正常,1.92,-0.03,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00110_BL_R00.txt,正常,0.36,-2.46,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00110_BL_R01.txt,正常,0.24,-0.57,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00110_BL_R02.txt,正常,0.96,-2.34,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00110_BL_R03.txt,正常,0.57,-2.1,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00110_BL_R04.txt,正常,0.12,-0.3,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00110_BL_R05.txt,正常,1.05,-0.57,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00110_BL_R06.txt,正常,1.89,-0.3,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00110_BL_R07.txt,正常,1.05,-0.87,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00110_BL_R08.txt,正常,0.36,-0.12,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00110_BL_R09.txt,正常,1.05,-2.28,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00110_BL_R10.txt,正常,0.39,-2.97,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00110_BL_R11.txt,正常,2.52,-2.61,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00110_BL_R12.txt,正常,1.86,-2.73,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00110_BL_R13.txt,正常,0.57,-1.98,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00110_BL_R14.txt,正常,1.74,-0.57,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00110_BL_R15.txt,正常,1.89,-1.23,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00111_BL_L00.txt,正常,0.24,-2.46,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00111_BL_L01.txt,正常,1.32,-0.24,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00111_BL_L02.txt,正常,2.91,-2.46,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00111_BL_L03.txt,正常,2.4,-0.24,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00111_BL_L04.txt,正常,2.31,-2.46,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00111_BL_L05.txt,正常,0.33,-2.49,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00111_BL_L06.txt,正常,2.31,-1.65,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00111_BL_L07.txt,正常,2.4,-2.49,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00111_BL_L08.txt,正常,2.91,-1.14,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00111_BL_L09.txt,正常,0.72,-2.49,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00111_BL_L10.txt,正常,2.73,-0.93,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00111_BL_L11.txt,正常,1.32,-2.49,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00111_BL_L12.txt,正常,2.31,-0.93,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00111_BL_L13.txt,正常,2.31,-2.49,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00111_BL_L14.txt,正常,1.68,-0.09,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00111_BL_L15.txt,正常,2.28,-1.56,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00111_BL_R00.txt,正常,1.77,-1.8,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00111_BL_R01.txt,正常,1.23,-0.87,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00111_BL_R02.txt,正常,0.84,-0.69,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00111_BL_R03.txt,正常,0.39,-1.05,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00111_BL_R04.txt,正常,2.67,-2.13,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00111_BL_R05.txt,正常,0.63,-0.87,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00111_BL_R06.txt,正常,2.67,-0.69,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00111_BL_R07.txt,正常,1.23,-2.88,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00111_BL_R08.txt,正常,0.54,-0.33,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00111_BL_R09.txt,正常,1.11,-2.7,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00111_BL_R10.txt,正常,1.05,-0.66,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00111_BL_R11.txt,正常,1.02,-0.51,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00111_BL_R12.txt,正常,0.03,-0.15,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00111_BL_R13.txt,正常,0.63,-2.52,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00111_BL_R14.txt,正常,1.59,-2.73,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_00111_BL_R15.txt,正常,1.32,-2.76,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01000_BL_L00.txt,正常,1.02,-0.75,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01000_BL_L01.txt,正常,2.43,-2.28,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01000_BL_L02.txt,正常,1.98,-0.75,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01000_BL_L03.txt,正常,0.45,-2.28,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01000_BL_L04.txt,正常,1.95,-0.75,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01000_BL_L05.txt,正常,1.65,-1.05,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01000_BL_L06.txt,正常,0.09,-2.73,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01000_BL_L07.txt,正常,0.3,-2.28,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01000_BL_L08.txt,正常,1.32,-1.71,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01000_BL_L09.txt,正常,1.92,-2.28,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01000_BL_L10.txt,正常,0.24,-0.75,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01000_BL_L11.txt,正常,1.14,-1.89,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01000_BL_L12.txt,正常,1.98,-2.01,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01000_BL_L13.txt,正常,0.03,-1.26,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01000_BL_L14.txt,正常,2.82,-0.3,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01000_BL_L15.txt,正常,2.94,-2.34,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01000_BL_R00.txt,正常,1.02,-1.92,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01000_BL_R01.txt,正常,2.79,-1.08,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01000_BL_R02.txt,正常,0.99,-0.36,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01000_BL_R03.txt,正常,1.29,-1.47,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01000_BL_R04.txt,正常,2.64,-0.33,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01000_BL_R05.txt,正常,1.29,-0.42,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01000_BL_R06.txt,正常,0.24,-1.92,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01000_BL_R08.txt,正常,0.12,-0.33,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01000_BL_R09.txt,正常,2.28,-1.47,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01000_BL_R10.txt,正常,2.97,-2.55,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01000_BL_R11.txt,正常,1.29,-0.42,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01000_BL_R12.txt,正常,0.93,-1.92,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01000_BL_R13.txt,正常,1.89,-0.69,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01000_BL_R14.txt,正常,0.24,-2.46,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01000_BL_R15.txt,正常,2.25,-1.26,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01001_BL_L00.txt,正常,2.07,-1.98,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01001_BL_L01.txt,正常,1.89,-2.16,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01001_BL_L02.txt,正常,2.1,-0.33,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01001_BL_L03.txt,正常,0.42,-2.16,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01001_BL_L04.txt,正常,0.81,-1.98,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01001_BL_L05.txt,正常,2.7,-2.85,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01001_BL_L06.txt,正常,0.81,-2.16,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01001_BL_L07.txt,正常,2.16,-2.16,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01001_BL_L08.txt,正常,2.97,-0.42,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01001_BL_L09.txt,正常,0.96,-1.56,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01001_BL_L10.txt,正常,0.81,-2.58,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01001_BL_L11.txt,正常,0.42,-2.16,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01001_BL_L12.txt,正常,0.81,-2.79,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01001_BL_L13.txt,正常,2.43,-2.16,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01001_BL_L14.txt,正常,0.06,-2.94,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01001_BL_L15.txt,正常,2.64,-1.44,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01001_BL_R00.txt,正常,0.99,-2.52,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01001_BL_R01.txt,正常,0.15,-1.02,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01001_BL_R02.txt,正常,0.57,-1.77,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01001_BL_R03.txt,正常,0.15,-2.61,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01001_BL_R04.txt,正常,2.76,-0.54,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01001_BL_R06.txt,正常,0.93,-0.6,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01001_BL_R07.txt,正常,1.26,-0.84,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01001_BL_R08.txt,正常,1.71,-0.81,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01001_BL_R09.txt,正常,0.15,-0.27,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01001_BL_R10.txt,正常,2.88,-2.31,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01001_BL_R11.txt,正常,0.15,-1.98,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01001_BL_R12.txt,正常,0.54,-2.49,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01001_BL_R13.txt,正常,2.91,-0.27,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01001_BL_R14.txt,正常,1.23,-2.25,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01001_BL_R15.txt,正常,0.42,-2.16,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01010_BL_L00.txt,正常,2.04,-0.18,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01010_BL_L01.txt,正常,2.7,-0.15,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01010_BL_L02.txt,正常,1.08,-1.68,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01010_BL_L03.txt,正常,0.9,-0.57,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01010_BL_L04.txt,正常,1.02,-1.68,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01010_BL_L05.txt,正常,2.7,-2.13,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01010_BL_L06.txt,正常,1.83,-1.29,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01010_BL_L07.txt,正常,2.7,-0.15,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01010_BL_L08.txt,正常,1.56,-1.68,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01010_BL_L09.txt,正常,1.11,-0.15,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01010_BL_L10.txt,正常,1.08,-2.46,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01010_BL_L11.txt,正常,1.11,-2.88,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01010_BL_L12.txt,正常,1.62,-1.38,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01010_BL_L13.txt,正常,1.11,-0.78,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01010_BL_L14.txt,正常,2.64,-0.69,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01010_BL_L15.txt,正常,1.71,-2.28,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01010_BL_R00.txt,正常,2.13,-2.01,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01010_BL_R01.txt,正常,3.0,-0.42,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01010_BL_R02.txt,正常,1.8,-2.01,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01010_BL_R03.txt,正常,1.17,-1.59,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01010_BL_R04.txt,正常,1.38,-0.66,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01010_BL_R05.txt,正常,0.48,-0.27,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01010_BL_R06.txt,正常,0.3,-1.83,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01010_BL_R07.txt,正常,0.42,-0.33,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01010_BL_R08.txt,正常,0.3,-3.0,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01010_BL_R09.txt,正常,2.13,-2.85,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01010_BL_R10.txt,正常,0.51,-3.0,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01010_BL_R11.txt,正常,2.13,-1.68,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01010_BL_R12.txt,正常,2.13,-1.98,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01010_BL_R13.txt,正常,2.52,-1.59,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01010_BL_R14.txt,正常,0.3,-0.84,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01010_BL_R15.txt,正常,1.11,-0.15,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01011_BL_L00.txt,正常,1.98,-2.7,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01011_BL_L01.txt,正常,0.6,-1.26,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01011_BL_L02.txt,正常,1.2,-2.7,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01011_BL_L03.txt,正常,2.73,-1.92,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01011_BL_L04.txt,正常,2.04,-2.7,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01011_BL_L05.txt,正常,1.17,-1.26,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01011_BL_L06.txt,正常,1.2,-0.21,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01011_BL_L07.txt,正常,0.6,-1.08,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01011_BL_L08.txt,正常,0.63,-2.7,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01011_BL_L09.txt,正常,0.06,-2.13,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01011_BL_L10.txt,正常,1.2,-0.54,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01011_BL_L11.txt,正常,1.41,-1.59,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01011_BL_L12.txt,正常,1.2,-2.28,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01011_BL_L13.txt,正常,1.41,-0.48,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01011_BL_L14.txt,正常,1.41,-0.39,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01011_BL_L15.txt,正常,2.19,-2.82,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01011_BL_R00.txt,正常,0.54,-2.73,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01011_BL_R01.txt,正常,1.14,-2.22,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01011_BL_R02.txt,正常,1.65,-2.73,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01011_BL_R03.txt,正常,0.6,-2.88,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01011_BL_R04.txt,正常,2.43,-2.46,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01011_BL_R05.txt,正常,1.77,-0.57,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01011_BL_R06.txt,正常,2.34,-2.01,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01011_BL_R07.txt,正常,1.68,-2.37,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01011_BL_R08.txt,正常,0.99,-2.55,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01011_BL_R09.txt,正常,2.34,-0.39,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01011_BL_R10.txt,正常,1.23,-0.57,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01011_BL_R11.txt,正常,1.68,-1.65,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01011_BL_R12.txt,正常,0.63,-0.36,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01011_BL_R13.txt,正常,2.73,-0.45,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01011_BL_R14.txt,正常,1.53,-1.11,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01011_BL_R15.txt,正常,2.73,-1.47,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01100_BL_L00.txt,正常,1.11,-0.21,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01100_BL_L01.txt,正常,0.06,-2.46,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01100_BL_L02.txt,正常,2.22,-2.82,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01100_BL_L03.txt,正常,0.15,-2.46,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01100_BL_L04.txt,正常,0.03,-2.55,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01100_BL_L05.txt,正常,0.81,-2.28,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01100_BL_L06.txt,正常,1.56,-0.18,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01100_BL_L07.txt,正常,1.62,-1.44,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01100_BL_L08.txt,正常,1.83,-3.0,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01100_BL_L09.txt,正常,0.06,-3.0,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01100_BL_L10.txt,正常,1.56,-0.21,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01100_BL_L11.txt,正常,1.38,-2.55,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01100_BL_L12.txt,正常,1.56,-0.24,404
25B-W051-319TC2-20251223-D24 only statistics,5_np3v,-3v~3v,TC2_MA_IV_01100_BL_L13.txt,正常,1.05,-1.68,404
